temps (s);temps (ms);temps;ACTU;MILIEU;LASER
638.152;638152;641178;7.19;10.62;11.98
638.656;638656;641682;7.28;10.71;12.07
639.159;639159;642185;7.28;10.71;12.07
639.663;639663;642689;7.28;10.62;12.07
640.165;640165;643191;7.28;10.71;12.07
640.669;640669;643695;7.28;10.71;12.07
641.172;641172;644198;7.28;10.62;11.98
641.676;641676;644702;7.28;10.71;11.98
642.178;642178;645204;7.19;10.71;11.98
642.682;642682;645708;7.19;10.62;11.98
643.185;643185;646211;7.19;10.62;11.98
643.689;643689;646715;7.19;10.71;11.98
644.192;644192;647218;7.19;10.71;11.98
644.695;644695;647721;7.19;10.62;11.98
645.198;645198;648224;7.19;10.62;11.98
645.702;645702;648728;7.19;10.62;12.07
646.205;646205;649231;7.19;10.71;12.07
646.709;646709;649735;7.19;10.62;12.07
647.211;647211;650237;7.19;10.62;11.98
647.715;647715;650741;7.19;10.62;12.07
648.218;648218;651244;7.19;10.62;12.07
648.722;648722;651748;7.19;10.62;12.07
649.225;649225;652251;7.19;10.71;12.07
649.728;649728;652754;7.19;10.71;12.07
650.231;650231;653257;7.19;10.71;12.07
650.735;650735;653761;7.19;10.71;12.07
651.238;651238;654264;7.19;10.62;12.07
651.742;651742;654768;7.19;10.71;12.07
652.244;652244;655270;7.19;10.71;12.07
652.748;652748;655774;7.19;10.71;12.07
653.251;653251;656277;7.19;10.71;12.07
653.755;653755;656781;7.19;10.62;12.07
654.258;654258;657284;7.19;10.62;12.07
654.761;654761;657787;7.19;10.71;12.16
655.264;655264;658290;7.19;10.71;12.07
655.768;655768;658794;7.19;10.71;12.07
656.271;656271;659297;7.19;10.71;12.07
656.775;656775;659801;7.19;10.71;12.16
657.277;657277;660303;7.19;10.71;12.07
657.781;657781;660807;7.19;10.71;12.07
658.284;658284;661310;7.19;10.71;12.07
658.788;658788;661814;7.19;10.71;12.07
659.291;659291;662317;7.19;10.71;12.07
659.793;659793;662819;7.19;10.71;12.07
660.297;660297;663323;7.19;10.71;12.07
660.8;660800;663826;7.19;10.71;12.07
661.304;661304;664330;7.19;10.71;12.16
661.807;661807;664833;7.19;10.71;12.07
662.31;662310;665336;7.19;10.71;12.16
662.813;662813;665839;7.19;10.71;12.07
663.317;663317;666343;7.19;10.71;12.16
663.82;663820;666846;7.19;10.71;12.16
664.324;664324;667350;7.19;10.71;12.16
664.826;664826;667852;7.19;10.71;12.07
665.33;665330;668356;7.19;10.71;12.07
665.833;665833;668859;7.19;10.71;12.16
666.337;666337;669363;7.19;10.71;12.16
666.839;666839;669865;7.19;10.71;12.16
667.343;667343;670369;7.19;10.80;12.16
667.846;667846;670872;7.28;10.80;12.16
668.35;668350;671376;7.28;10.80;12.16
668.853;668853;671879;7.19;10.80;12.16
669.356;669356;672382;7.19;10.80;12.16
669.859;669859;672885;7.19;10.80;12.16
670.363;670363;673389;7.19;10.80;12.25
670.866;670866;673892;7.19;10.80;12.16
671.37;671370;674396;7.19;10.80;12.16
671.872;671872;674898;7.19;10.80;12.16
672.376;672376;675402;7.19;10.80;12.16
672.879;672879;675905;7.19;10.80;12.16
673.383;673383;676409;7.19;10.80;12.16
673.886;673886;676912;7.19;10.71;12.16
674.389;674389;677415;7.19;10.71;12.16
674.892;674892;677918;7.28;10.71;12.16
675.396;675396;678422;7.28;10.71;12.16
675.899;675899;678925;7.28;10.71;12.16
676.403;676403;679429;7.28;10.71;12.16
676.905;676905;679931;7.38;10.71;12.16
677.409;677409;680435;7.38;10.71;12.16
677.912;677912;680938;7.38;10.71;12.16
678.416;678416;681442;7.38;10.71;12.07
678.919;678919;681945;7.38;10.71;12.16
679.422;679422;682448;7.38;10.62;12.07
679.925;679925;682951;7.28;10.71;12.07
680.429;680429;683455;7.28;10.71;12.07
680.932;680932;683958;7.28;10.62;12.07
681.436;681436;684462;7.28;10.62;12.07
681.938;681938;684964;7.28;10.71;12.07
682.442;682442;685468;7.28;10.62;12.07
682.945;682945;685971;7.28;10.62;11.98
683.449;683449;686475;7.38;10.62;12.07
683.952;683952;686978;7.38;10.62;12.07
684.454;684454;687480;7.28;10.62;11.98
684.958;684958;687984;7.38;10.62;11.98
685.462;685462;688488;7.38;10.62;11.98
685.965;685965;688991;7.38;10.62;11.98
686.468;686468;689494;7.38;10.62;12.07
686.971;686971;689997;7.38;10.62;11.98
687.474;687474;690500;7.47;10.62;11.98
687.978;687978;691004;7.47;10.62;11.98
688.481;688481;691507;7.57;10.62;11.98
688.985;688985;692011;7.47;10.62;11.98
689.487;689487;692513;7.47;10.62;11.98
689.991;689991;693017;7.47;10.62;11.98
690.494;690494;693520;7.57;10.62;11.98
690.998;690998;694024;7.47;10.62;11.98
691.5;691500;694526;7.57;10.62;11.98
692.004;692004;695030;7.57;10.62;11.98
692.507;692507;695533;7.57;10.62;11.98
693.011;693011;696037;7.57;10.62;11.98
693.514;693514;696540;7.57;10.62;12.07
694.017;694017;697043;7.47;10.62;12.07
694.52;694520;697546;7.47;10.62;11.98
695.024;695024;698050;7.47;10.62;12.07
695.527;695527;698553;7.47;10.62;11.98
696.031;696031;699057;7.47;10.71;11.98
696.533;696533;699559;7.47;10.71;11.98
697.037;697037;700063;7.47;10.71;11.98
697.54;697540;700566;7.47;10.71;12.07
698.044;698044;701070;7.47;10.71;11.98
698.547;698547;701573;7.47;10.71;11.98
699.05;699050;702076;7.47;10.62;11.98
699.553;699553;702579;7.47;10.62;11.98
700.057;700057;703083;7.47;10.62;12.07
700.56;700560;703586;7.38;10.62;11.98
701.064;701064;704090;7.38;10.71;11.98
701.566;701566;704592;7.38;10.62;12.07
702.07;702070;705096;7.38;10.62;12.07
702.573;702573;705599;7.38;10.71;12.07
703.077;703077;706103;7.38;10.71;12.07
703.58;703580;706606;7.38;10.62;12.07
704.083;704083;707109;7.28;10.62;12.07
704.586;704586;707612;7.28;10.71;12.07
705.09;705090;708116;7.28;10.71;12.07
705.593;705593;708619;7.28;10.71;12.16
706.097;706097;709123;7.28;10.71;12.16
706.599;706599;709625;7.28;10.71;12.16
707.103;707103;710129;7.28;10.71;12.16
707.606;707606;710632;7.28;10.71;12.16
708.11;708110;711136;7.28;10.71;12.16
708.613;708613;711639;7.28;10.71;12.16
709.116;709116;712142;7.28;10.71;12.16
709.619;709619;712645;7.28;10.71;12.16
710.123;710123;713149;7.28;10.71;12.16
710.626;710626;713652;7.28;10.71;12.16
711.13;711130;714156;7.28;10.71;12.16
711.632;711632;714658;7.28;10.71;12.16
712.136;712136;715162;7.28;10.71;12.16
712.639;712639;715665;7.28;10.71;12.16
713.143;713143;716169;7.28;10.71;12.25
713.646;713646;716672;7.28;10.71;12.25
714.149;714149;717175;7.28;10.71;12.25
714.652;714652;717678;7.28;10.71;12.25
715.156;715156;718182;7.19;10.71;12.25
715.659;715659;718685;7.28;10.71;12.25
716.162;716162;719188;7.19;10.71;12.25
716.665;716665;719691;7.19;10.71;12.25
717.169;717169;720195;7.19;10.71;12.25
717.672;717672;720698;7.28;10.71;12.25
718.176;718176;721202;7.28;10.71;12.25
718.678;718678;721704;7.28;10.80;12.25
719.182;719182;722208;7.28;10.71;12.25
719.685;719685;722711;7.28;10.71;12.25
720.189;720189;723215;7.19;10.71;12.25
720.692;720692;723718;7.19;10.71;12.25
721.195;721195;724221;7.19;10.71;12.25
721.698;721698;724724;7.19;10.71;12.25
722.202;722202;725228;7.19;10.71;12.25
722.705;722705;725731;7.19;10.71;12.25
723.209;723209;726235;7.19;10.71;12.16
723.711;723711;726737;7.19;10.71;12.16
724.215;724215;727241;7.19;10.71;12.16
724.718;724718;727744;7.19;10.71;12.16
725.222;725222;728248;7.19;10.71;12.07
725.725;725725;728751;7.19;10.71;12.07
726.228;726228;729254;7.19;10.71;12.07
726.731;726731;729757;7.19;10.71;12.07
727.235;727235;730261;7.19;10.71;12.07
727.738;727738;730764;7.09;10.71;12.16
728.242;728242;731268;7.19;10.62;12.07
728.744;728744;731770;7.19;10.62;12.16
729.248;729248;732274;7.19;10.71;12.16
729.751;729751;732777;7.19;10.71;12.16
730.255;730255;733281;7.19;10.71;12.16
730.758;730758;733784;7.19;10.71;12.16
731.26;731260;734286;7.19;10.71;12.16
731.764;731764;734790;7.19;10.71;12.16
732.267;732267;735293;7.19;10.71;12.16
732.771;732771;735797;7.28;10.71;12.16
733.274;733274;736300;7.28;10.71;12.07
733.777;733777;736803;7.38;10.71;12.07
734.28;734280;737306;7.38;10.71;12.07
734.784;734784;737810;7.47;10.71;12.07
735.287;735287;738313;7.47;10.71;12.07
735.791;735791;738817;7.47;10.71;12.07
736.293;736293;739319;7.57;10.71;12.07
736.797;736797;739823;7.57;10.71;12.07
737.3;737300;740326;7.57;10.71;11.98
737.804;737804;740830;7.57;10.71;11.98
738.306;738306;741332;7.57;10.71;11.98
738.81;738810;741836;7.57;10.71;11.98
739.313;739313;742339;7.66;10.71;11.98
739.817;739817;742843;7.66;10.80;11.98
740.32;740320;743346;7.66;10.80;11.98
740.823;740823;743849;7.75;10.80;12.07
741.326;741326;744352;7.75;10.80;11.98
741.83;741830;744856;7.75;10.80;11.98
742.333;742333;745359;7.75;10.80;12.07
742.837;742837;745863;7.75;10.80;12.07
743.339;743339;746365;7.75;10.80;12.07
743.843;743843;746869;7.75;10.80;12.07
