temps (s);temps (ms);temps;ACTU;MILIEU;LASER
2.106;2106;3421;22.12;22.21;21.86
2.11;2110;3425;22.12;22.21;21.95
2.113;2113;3428;22.12;22.21;21.86
2.116;2116;3431;22.12;22.21;21.95
2.119;2119;3434;22.12;22.21;21.86
2.122;2122;3437;22.12;22.21;21.95
2.125;2125;3440;22.12;22.21;21.95
2.129;2129;3444;22.12;22.21;21.86
2.132;2132;3447;22.12;22.21;21.95
2.135;2135;3450;22.12;22.21;21.95
2.138;2138;3453;22.12;22.21;21.95
2.142;2142;3457;22.12;22.21;21.95
2.146;2146;3461;22.12;22.21;21.95
2.149;2149;3464;22.12;22.21;21.95
2.152;2152;3467;22.12;22.21;21.86
2.155;2155;3470;22.12;22.21;21.86
2.158;2158;3473;22.12;22.21;21.95
2.161;2161;3476;22.12;22.21;21.95
2.165;2165;3480;22.12;22.21;21.95
2.168;2168;3483;22.12;22.21;21.86
2.171;2171;3486;22.12;22.21;21.95
2.174;2174;3489;22.12;22.21;21.86
2.177;2177;3492;22.12;22.21;21.95
2.18;2180;3495;22.12;22.12;21.95
2.185;2185;3500;22.12;22.21;21.86
2.188;2188;3503;22.12;22.21;21.95
2.191;2191;3506;22.12;22.21;21.95
2.194;2194;3509;22.12;22.21;21.95
2.197;2197;3512;22.12;22.21;21.86
2.201;2201;3516;22.12;22.21;21.86
2.204;2204;3519;22.12;22.21;21.95
2.207;2207;3522;22.12;22.21;21.95
2.21;2210;3525;22.12;22.21;21.95
2.213;2213;3528;22.12;22.21;21.86
2.216;2216;3531;22.12;22.21;21.86
2.22;2220;3535;22.12;22.21;21.95
2.223;2223;3538;22.12;22.21;21.86
2.227;2227;3542;22.12;22.21;21.95
2.23;2230;3545;22.12;22.21;21.86
2.233;2233;3548;22.12;22.21;21.86
2.237;2237;3552;22.12;22.21;21.95
2.24;2240;3555;22.12;22.21;21.86
2.243;2243;3558;22.12;22.21;21.86
2.246;2246;3561;22.12;22.21;21.95
2.249;2249;3564;22.12;22.21;21.86
2.252;2252;3567;22.12;22.21;21.95
2.256;2256;3571;22.12;22.21;21.95
2.259;2259;3574;22.12;22.21;21.86
2.262;2262;3577;22.12;22.21;21.95
2.265;2265;3580;22.12;22.12;21.95
2.269;2269;3584;22.12;22.21;21.95
2.273;2273;3588;22.12;22.21;21.95
2.276;2276;3591;22.12;22.21;21.95
2.279;2279;3594;22.12;22.21;21.86
2.282;2282;3597;22.12;22.21;21.95
2.285;2285;3600;22.12;22.21;21.95
2.288;2288;3603;22.12;22.21;21.95
2.292;2292;3607;22.12;22.21;21.86
2.295;2295;3610;22.12;22.21;21.86
2.298;2298;3613;22.12;22.21;21.95
2.301;2301;3616;22.12;22.21;21.95
2.304;2304;3619;22.12;22.21;21.86
2.307;2307;3622;22.12;22.21;21.95
2.312;2312;3627;22.12;22.21;21.95
2.315;2315;3630;22.12;22.21;21.86
2.318;2318;3633;22.12;22.21;21.95
2.321;2321;3636;22.12;22.21;21.95
2.324;2324;3639;22.12;22.21;21.95
2.328;2328;3643;22.12;22.21;21.95
2.331;2331;3646;22.12;22.21;21.86
2.334;2334;3649;22.12;22.21;21.86
2.337;2337;3652;22.12;22.21;21.86
2.34;2340;3655;22.12;22.21;21.95
2.343;2343;3658;22.12;22.21;21.86
2.347;2347;3662;22.12;22.21;21.95
2.35;2350;3665;22.12;22.21;21.95
2.353;2353;3668;22.12;22.21;21.95
2.357;2357;3672;22.12;22.21;21.95
2.36;2360;3675;22.12;22.21;21.95
2.364;2364;3679;22.12;22.21;21.86
2.367;2367;3682;22.12;22.21;21.86
2.37;2370;3685;22.12;22.12;21.95
2.373;2373;3688;22.12;22.21;21.95
2.376;2376;3691;22.12;22.21;21.95
2.379;2379;3694;22.12;22.21;21.86
2.383;2383;3698;22.12;22.21;21.95
2.386;2386;3701;22.12;22.21;21.95
2.389;2389;3704;22.12;22.21;21.95
2.392;2392;3707;22.12;22.21;21.95
2.395;2395;3710;22.12;22.21;21.86
2.4;2400;3715;22.12;22.21;21.95
2.403;2403;3718;22.12;22.21;21.95
2.406;2406;3721;22.12;22.21;21.86
2.409;2409;3724;22.12;22.21;21.95
2.412;2412;3727;22.12;22.21;21.86
2.415;2415;3730;22.12;22.21;21.95
2.419;2419;3734;22.12;22.21;21.95
2.422;2422;3737;22.12;22.21;21.95
2.425;2425;3740;22.12;22.21;21.95
2.428;2428;3743;22.12;22.21;21.86
2.431;2431;3746;22.12;22.21;21.95
2.434;2434;3749;22.12;22.12;21.95
2.438;2438;3753;22.12;22.21;21.95
2.442;2442;3757;22.12;22.21;21.95
2.445;2445;3760;22.21;22.21;21.95
2.448;2448;3763;22.12;22.21;21.95
2.451;2451;3766;22.12;22.21;21.95
2.455;2455;3770;22.12;22.21;21.86
2.458;2458;3773;22.12;22.21;21.95
2.461;2461;3776;22.12;22.21;21.95
2.464;2464;3779;22.12;22.21;21.95
2.467;2467;3782;22.12;22.21;21.95
2.47;2470;3785;22.12;22.21;21.86
2.474;2474;3789;22.12;22.21;21.95
2.477;2477;3792;22.12;22.21;21.95
2.48;2480;3795;22.12;22.21;21.86
2.484;2484;3799;22.12;22.21;21.86
2.487;2487;3802;22.12;22.21;21.86
2.491;2491;3806;22.12;22.21;21.95
2.494;2494;3809;22.12;22.21;21.95
2.497;2497;3812;22.12;22.21;21.86
2.5;2500;3815;22.12;22.21;21.95
2.503;2503;3818;22.12;22.21;21.95
2.506;2506;3821;22.12;22.21;21.95
2.51;2510;3825;22.12;22.21;21.95
2.513;2513;3828;22.12;22.21;21.95
2.516;2516;3831;22.12;22.21;21.95
2.519;2519;3834;22.12;22.21;21.95
2.522;2522;3837;22.12;22.21;21.86
2.526;2526;3841;22.12;22.21;21.95
2.53;2530;3845;22.12;22.21;21.95
2.533;2533;3848;22.12;22.21;21.95
2.536;2536;3851;22.12;22.21;21.86
2.539;2539;3854;22.12;22.21;21.95
2.542;2542;3857;22.12;22.21;21.95
2.546;2546;3861;22.12;22.21;21.95
2.549;2549;3864;22.12;22.21;21.95
2.552;2552;3867;22.12;22.21;21.95
2.555;2555;3870;22.12;22.21;21.86
2.558;2558;3873;22.12;22.21;21.95
2.561;2561;3876;22.12;22.21;21.95
2.565;2565;3880;22.12;22.21;21.86
2.569;2569;3884;22.12;22.21;21.86
2.572;2572;3887;22.12;22.21;21.95
2.575;2575;3890;22.12;22.21;21.86
2.578;2578;3893;22.12;22.21;21.95
2.582;2582;3897;22.12;22.21;21.86
2.585;2585;3900;22.12;22.21;21.95
2.588;2588;3903;22.12;22.21;21.86
2.591;2591;3906;22.12;22.21;21.95
2.594;2594;3909;22.12;22.21;21.95
2.597;2597;3912;22.12;22.21;21.86
2.6;2600;3915;22.12;22.21;21.95
2.604;2604;3919;22.12;22.21;21.86
2.607;2607;3922;22.12;22.21;21.86
2.611;2611;3926;22.12;22.21;21.95
2.614;2614;3929;22.12;22.21;21.86
2.617;2617;3932;22.12;22.21;21.95
2.621;2621;3936;22.12;22.21;21.86
2.624;2624;3939;22.12;22.21;21.95
2.627;2627;3942;22.12;22.12;21.95
2.63;2630;3945;22.12;22.21;21.86
2.633;2633;3948;22.12;22.21;21.95
2.636;2636;3951;22.12;22.21;21.86
2.64;2640;3955;22.12;22.21;21.86
2.643;2643;3958;22.12;22.21;21.95
2.646;2646;3961;22.12;22.21;21.95
2.649;2649;3964;22.12;22.21;21.95
2.653;2653;3968;22.12;22.21;21.95
2.657;2657;3972;22.12;22.21;21.95
2.66;2660;3975;22.12;22.21;21.86
2.663;2663;3978;22.12;22.21;21.95
2.666;2666;3981;22.12;22.21;21.95
2.669;2669;3984;22.12;22.21;21.95
2.672;2672;3987;22.12;22.21;21.95
2.676;2676;3991;22.12;22.21;21.86
2.679;2679;3994;22.12;22.21;21.95
2.682;2682;3997;22.12;22.21;21.86
2.685;2685;4000;22.12;22.21;21.86
2.688;2688;4003;22.12;22.21;21.95
2.691;2691;4006;22.12;22.21;21.95
2.696;2696;4011;22.12;22.21;21.95
2.699;2699;4014;22.12;22.21;21.95
2.702;2702;4017;22.12;22.21;21.95
2.705;2705;4020;22.12;22.21;21.95
2.708;2708;4023;22.12;22.21;21.95
2.712;2712;4027;22.12;22.21;21.95
2.715;2715;4030;22.12;22.21;21.95
2.718;2718;4033;22.12;22.21;21.95
2.721;2721;4036;22.12;22.21;21.95
2.724;2724;4039;22.12;22.21;21.95
2.727;2727;4042;22.12;22.21;21.95
2.731;2731;4046;22.12;22.21;21.95
2.734;2734;4049;22.12;22.21;21.95
2.737;2737;4052;22.12;22.21;21.95
2.741;2741;4056;22.12;22.21;21.86
2.744;2744;4059;22.12;22.21;21.95
2.748;2748;4063;22.12;22.21;21.86
2.751;2751;4066;22.12;22.21;21.95
2.754;2754;4069;22.12;22.21;21.86
2.757;2757;4072;22.12;22.21;21.95
2.76;2760;4075;22.12;22.21;21.95
2.763;2763;4078;22.12;22.21;21.95
2.767;2767;4082;22.12;22.21;21.95
2.77;2770;4085;22.12;22.21;21.95
2.773;2773;4088;22.12;22.21;21.95
2.776;2776;4091;22.12;22.21;21.95
2.779;2779;4094;22.12;22.21;21.95
2.784;2784;4099;22.12;22.21;21.95
2.787;2787;4102;22.12;22.21;21.86
2.79;2790;4105;22.12;22.21;21.95
2.793;2793;4108;22.12;22.21;21.95
2.796;2796;4111;22.12;22.21;21.86
2.799;2799;4114;22.12;22.21;21.95
2.803;2803;4118;22.12;22.21;21.95
2.806;2806;4121;22.12;22.21;21.95
2.809;2809;4124;22.12;22.21;21.95
2.812;2812;4127;22.12;22.21;21.86
2.815;2815;4130;22.12;22.21;21.86
2.818;2818;4133;22.12;22.21;21.95
2.822;2822;4137;22.12;22.21;21.86
2.826;2826;4141;22.12;22.21;21.95
2.829;2829;4144;22.12;22.21;21.95
2.832;2832;4147;22.12;22.21;21.95
2.835;2835;4150;22.12;22.21;21.95
2.839;2839;4154;22.12;22.21;21.95
2.842;2842;4157;22.12;22.21;21.86
2.845;2845;4160;22.12;22.21;21.95
2.848;2848;4163;22.12;22.21;21.95
2.851;2851;4166;22.12;22.21;21.95
2.854;2854;4169;22.12;22.21;21.95
2.858;2858;4173;22.12;22.21;21.95
2.861;2861;4176;22.12;22.21;21.86
2.864;2864;4179;22.12;22.21;21.86
2.868;2868;4183;22.12;22.21;21.95
2.871;2871;4186;22.12;22.21;21.95
2.875;2875;4190;22.12;22.21;21.95
2.878;2878;4193;22.12;22.21;21.86
2.881;2881;4196;22.12;22.21;21.95
2.884;2884;4199;22.12;22.21;21.86
2.887;2887;4202;22.12;22.21;21.95
2.89;2890;4205;22.12;22.21;21.95
2.894;2894;4209;22.12;22.21;21.95
2.897;2897;4212;22.12;22.21;21.95
2.9;2900;4215;22.12;22.21;21.86
2.903;2903;4218;22.12;22.21;21.86
2.906;2906;4221;22.12;22.21;21.95
2.91;2910;4225;22.12;22.21;21.95
2.914;2914;4229;22.12;22.21;21.95
2.917;2917;4232;22.12;22.21;21.95
2.92;2920;4235;22.12;22.21;21.86
2.923;2923;4238;22.12;22.21;21.95
2.926;2926;4241;22.12;22.21;21.95
2.93;2930;4245;22.12;22.21;21.95
2.933;2933;4248;22.12;22.21;21.86
2.936;2936;4251;22.12;22.21;21.95
2.939;2939;4254;22.12;22.21;21.95
2.942;2942;4257;22.12;22.21;21.86
2.945;2945;4260;22.12;22.21;21.95
2.949;2949;4264;22.12;22.21;21.95
2.953;2953;4268;22.12;22.21;21.95
2.956;2956;4271;22.12;22.21;21.86
2.959;2959;4274;22.12;22.21;21.95
2.962;2962;4277;22.12;22.21;21.95
2.966;2966;4281;22.12;22.21;21.86
2.969;2969;4284;22.12;22.21;21.95
2.972;2972;4287;22.12;22.21;21.86
2.975;2975;4290;22.12;22.21;21.95
2.978;2978;4293;22.12;22.21;21.86
2.981;2981;4296;22.12;22.21;21.95
2.985;2985;4300;22.12;22.21;21.95
2.988;2988;4303;22.12;22.21;21.86
2.991;2991;4306;22.12;22.21;21.95
2.995;2995;4310;22.12;22.21;21.95
2.998;2998;4313;22.12;22.21;21.95
3.002;3002;4317;22.12;22.21;21.95
3.005;3005;4320;22.12;22.21;21.86
3.008;3008;4323;22.12;22.21;21.95
3.011;3011;4326;22.12;22.21;21.86
3.014;3014;4329;22.12;22.21;21.86
3.017;3017;4332;22.12;22.21;21.86
3.021;3021;4336;22.12;22.21;21.86
3.024;3024;4339;22.12;22.21;21.95
3.027;3027;4342;22.12;22.21;21.95
3.03;3030;4345;22.12;22.21;21.86
3.033;3033;4348;22.12;22.21;21.95
3.037;3037;4352;22.12;22.21;21.95
3.041;3041;4356;22.12;22.21;21.95
3.044;3044;4359;22.12;22.21;21.86
3.047;3047;4362;22.12;22.21;21.95
3.05;3050;4365;22.12;22.21;21.86
3.053;3053;4368;22.12;22.21;21.95
3.057;3057;4372;22.12;22.21;21.95
3.06;3060;4375;22.12;22.21;21.86
3.063;3063;4378;22.12;22.21;21.95
3.066;3066;4381;22.12;22.21;21.95
3.069;3069;4384;22.12;22.21;21.95
3.072;3072;4387;22.12;22.21;21.95
3.076;3076;4391;22.12;22.21;21.95
3.08;3080;4395;22.12;22.21;21.95
3.083;3083;4398;22.12;22.21;21.95
3.086;3086;4401;22.12;22.21;21.95
3.089;3089;4404;22.12;22.21;21.86
3.093;3093;4408;22.12;22.21;21.95
3.096;3096;4411;22.12;22.21;21.86
3.099;3099;4414;22.12;22.21;21.95
3.102;3102;4417;22.12;22.21;21.95
3.105;3105;4420;22.12;22.21;21.95
3.108;3108;4423;22.12;22.21;21.95
3.112;3112;4427;22.12;22.21;21.95
3.115;3115;4430;22.12;22.21;21.86
3.118;3118;4433;22.12;22.21;21.86
3.121;3121;4436;22.12;22.21;21.95
3.125;3125;4440;22.12;22.21;21.86
3.128;3128;4443;22.12;22.21;21.95
3.132;3132;4447;22.12;22.21;21.95
3.135;3135;4450;22.12;22.21;21.95
3.138;3138;4453;22.12;22.21;21.95
3.141;3141;4456;22.12;22.21;21.95
3.144;3144;4459;22.12;22.21;21.86
3.147;3147;4462;22.12;22.21;21.86
3.151;3151;4466;22.12;22.21;21.95
3.154;3154;4469;22.12;22.21;21.95
3.157;3157;4472;22.12;22.21;21.95
3.16;3160;4475;22.12;22.21;21.95
3.163;3163;4478;22.12;22.21;21.95
3.168;3168;4483;22.12;22.21;21.95
3.171;3171;4486;22.12;22.12;21.86
3.174;3174;4489;22.12;22.21;21.95
3.177;3177;4492;22.12;22.21;21.86
3.18;3180;4495;22.12;22.21;21.95
3.183;3183;4498;22.12;22.21;21.95
3.187;3187;4502;22.12;22.21;21.95
3.19;3190;4505;22.12;22.21;21.95
3.193;3193;4508;22.12;22.21;21.95
3.196;3196;4511;22.12;22.21;21.95
3.199;3199;4514;22.12;22.21;21.95
3.202;3202;4517;22.12;22.21;21.95
3.206;3206;4521;22.12;22.21;21.86
3.21;3210;4525;22.12;22.21;21.95
3.213;3213;4528;22.12;22.21;21.95
3.216;3216;4531;22.12;22.21;21.95
3.219;3219;4534;22.12;22.21;21.95
3.223;3223;4538;22.12;22.21;21.86
3.226;3226;4541;22.12;22.21;21.95
3.229;3229;4544;22.12;22.21;21.95
3.232;3232;4547;22.12;22.21;21.86
3.235;3235;4550;22.12;22.21;21.95
3.238;3238;4553;22.12;22.21;21.95
3.242;3242;4557;22.12;22.21;21.95
3.245;3245;4560;22.12;22.21;21.95
3.248;3248;4563;22.12;22.21;21.95
3.252;3252;4567;22.12;22.21;21.95
3.255;3255;4570;22.12;22.21;21.86
3.259;3259;4574;22.12;22.21;21.95
3.262;3262;4577;22.12;22.21;21.95
3.265;3265;4580;22.12;22.21;21.86
3.268;3268;4583;22.12;22.21;21.86
3.271;3271;4586;22.12;22.21;21.95
3.274;3274;4589;22.12;22.21;21.95
3.278;3278;4593;22.12;22.21;21.95
3.281;3281;4596;22.12;22.21;21.95
3.284;3284;4599;22.12;22.21;21.95
3.287;3287;4602;22.12;22.21;21.95
3.29;3290;4605;22.12;22.21;21.95
3.295;3295;4610;22.12;22.21;21.95
3.298;3298;4613;22.12;22.21;21.95
3.301;3301;4616;22.12;22.21;21.95
3.304;3304;4619;22.12;22.21;21.95
3.307;3307;4622;22.12;22.21;21.95
3.31;3310;4625;22.12;22.21;21.95
3.314;3314;4629;22.12;22.21;21.86
3.317;3317;4632;22.12;22.21;21.86
3.32;3320;4635;22.12;22.21;21.86
3.323;3323;4638;22.12;22.21;21.95
3.326;3326;4641;22.12;22.21;21.95
3.329;3329;4644;22.12;22.21;21.86
3.333;3333;4648;22.12;22.21;21.95
3.337;3337;4652;22.12;22.21;21.95
3.34;3340;4655;22.12;22.21;21.95
3.343;3343;4658;22.12;22.21;21.95
3.346;3346;4661;22.12;22.21;21.95
3.35;3350;4665;22.12;22.21;21.95
3.353;3353;4668;22.12;22.21;21.86
3.356;3356;4671;22.12;22.21;21.95
3.359;3359;4674;22.12;22.21;21.95
3.362;3362;4677;22.12;22.21;21.86
3.365;3365;4680;22.12;22.21;21.95
3.369;3369;4684;22.12;22.21;21.95
3.372;3372;4687;22.12;22.21;21.95
3.375;3375;4690;22.12;22.21;21.95
3.379;3379;4694;22.12;22.21;21.95
3.382;3382;4697;22.12;22.21;21.86
3.386;3386;4701;22.12;22.21;21.95
3.389;3389;4704;22.12;22.21;21.95
3.392;3392;4707;22.12;22.21;21.86
3.395;3395;4710;22.12;22.21;21.95
3.398;3398;4713;22.12;22.21;21.95
3.401;3401;4716;22.12;22.21;21.95
3.405;3405;4720;22.12;22.21;21.95
3.408;3408;4723;22.12;22.21;21.95
3.411;3411;4726;22.12;22.21;21.95
3.414;3414;4729;22.12;22.21;21.95
3.417;3417;4732;22.12;22.21;21.95
3.421;3421;4736;22.12;22.21;21.86
3.425;3425;4740;22.12;22.21;21.95
3.428;3428;4743;22.12;22.21;21.86
3.431;3431;4746;22.12;22.21;21.95
3.434;3434;4749;22.12;22.21;21.95
3.437;3437;4752;22.12;22.21;21.95
3.441;3441;4756;22.12;22.21;21.86
3.444;3444;4759;22.12;22.21;21.95
3.447;3447;4762;22.12;22.21;21.95
3.45;3450;4765;22.12;22.21;21.95
3.453;3453;4768;22.12;22.21;21.86
3.456;3456;4771;22.12;22.21;21.95
3.46;3460;4775;22.12;22.21;21.86
3.464;3464;4779;22.12;22.21;21.95
3.467;3467;4782;22.12;22.21;21.95
3.47;3470;4785;22.12;22.21;21.95
3.473;3473;4788;22.12;22.21;21.95
3.477;3477;4792;22.12;22.21;21.86
3.48;3480;4795;22.12;22.21;21.95
3.483;3483;4798;22.12;22.21;21.86
3.486;3486;4801;22.12;22.21;21.95
3.489;3489;4804;22.12;22.21;21.86
3.492;3492;4807;22.12;22.21;21.95
3.496;3496;4811;22.12;22.21;21.86
3.499;3499;4814;22.12;22.21;21.95
3.502;3502;4817;22.12;22.21;21.95
3.505;3505;4820;22.12;22.21;21.86
3.509;3509;4824;22.21;22.21;21.95
3.513;3513;4828;22.12;22.21;21.95
3.516;3516;4831;22.12;22.21;21.95
3.519;3519;4834;22.12;22.21;21.95
3.522;3522;4837;22.12;22.21;21.86
3.525;3525;4840;22.12;22.21;21.86
3.528;3528;4843;22.12;22.21;21.86
3.532;3532;4847;22.12;22.21;21.95
3.535;3535;4850;22.12;22.21;21.95
3.538;3538;4853;22.12;22.21;21.86
3.541;3541;4856;22.12;22.21;21.95
3.544;3544;4859;22.12;22.21;21.95
3.547;3547;4862;22.12;22.21;21.95
3.552;3552;4867;22.12;22.21;21.95
3.555;3555;4870;22.12;22.21;21.86
3.558;3558;4873;22.12;22.21;21.95
3.561;3561;4876;22.12;22.21;21.95
3.564;3564;4879;22.12;22.21;21.95
3.568;3568;4883;22.12;22.21;21.86
3.571;3571;4886;22.12;22.21;21.95
3.574;3574;4889;22.12;22.21;21.86
3.577;3577;4892;22.12;22.21;21.95
3.58;3580;4895;22.12;22.21;21.95
3.583;3583;4898;22.12;22.21;21.95
3.587;3587;4902;22.12;22.21;21.95
3.59;3590;4905;22.12;22.21;21.95
3.594;3594;4909;22.12;22.21;21.86
3.597;3597;4912;22.12;22.21;21.95
3.6;3600;4915;22.12;22.21;21.86
3.604;3604;4919;22.12;22.21;21.95
3.607;3607;4922;22.12;22.21;21.95
3.61;3610;4925;22.12;22.21;21.95
3.613;3613;4928;22.12;22.21;21.95
3.616;3616;4931;22.12;22.21;21.86
3.619;3619;4934;22.12;22.21;21.86
3.623;3623;4938;22.12;22.21;21.95
3.626;3626;4941;22.12;22.21;21.86
3.629;3629;4944;22.12;22.21;21.95
3.632;3632;4947;22.12;22.21;21.86
3.636;3636;4951;22.12;22.21;21.95
3.64;3640;4955;22.12;22.21;21.95
3.643;3643;4958;22.12;22.21;21.86
3.646;3646;4961;22.12;22.21;21.95
3.649;3649;4964;22.12;22.21;21.86
3.652;3652;4967;22.12;22.21;21.86
3.655;3655;4970;22.12;22.21;21.86
3.659;3659;4974;22.12;22.21;21.95
3.662;3662;4977;22.12;22.21;21.95
3.665;3665;4980;22.12;22.21;21.86
3.668;3668;4983;22.12;22.21;21.95
3.671;3671;4986;22.12;22.30;21.95
3.674;3674;4989;22.12;22.12;21.95
3.679;3679;4994;22.12;22.21;21.95
3.682;3682;4997;22.12;22.21;21.86
3.685;3685;5000;22.12;22.21;21.86
3.688;3688;5003;22.12;22.21;21.95
3.691;3691;5006;22.12;22.21;21.95
3.695;3695;5010;22.12;22.21;21.95
3.698;3698;5013;22.12;22.21;21.95
3.701;3701;5016;22.21;22.21;21.95
3.704;3704;5019;22.12;22.21;21.95
3.707;3707;5022;22.12;22.21;21.86
3.71;3710;5025;22.12;22.21;21.95
3.714;3714;5029;22.12;22.21;21.95
3.717;3717;5032;22.12;22.21;21.95
3.721;3721;5036;22.12;22.21;21.95
3.724;3724;5039;22.12;22.21;21.95
3.727;3727;5042;22.12;22.21;21.95
3.731;3731;5046;22.12;22.21;21.95
3.734;3734;5049;22.12;22.21;21.86
3.737;3737;5052;22.12;22.21;21.86
3.74;3740;5055;22.12;22.21;21.86
3.743;3743;5058;22.12;22.21;21.95
3.746;3746;5061;22.12;22.21;21.95
3.75;3750;5065;22.12;22.21;21.95
3.753;3753;5068;22.12;22.21;21.86
3.756;3756;5071;22.12;22.21;21.86
3.759;3759;5074;22.12;22.21;21.86
3.763;3763;5078;22.12;22.21;21.86
3.767;3767;5082;22.12;22.21;21.95
3.77;3770;5085;22.12;22.21;21.86
3.773;3773;5088;22.12;22.21;21.86
3.776;3776;5091;22.12;22.21;21.95
3.779;3779;5094;22.12;22.21;21.95
3.782;3782;5097;22.12;22.21;21.86
3.786;3786;5101;22.12;22.21;21.95
3.789;3789;5104;22.12;22.21;21.86
3.792;3792;5107;22.12;22.21;21.86
3.795;3795;5110;22.12;22.21;21.95
3.798;3798;5113;22.12;22.21;21.95
3.801;3801;5116;22.12;22.21;21.86
3.806;3806;5121;22.12;22.21;21.86
3.809;3809;5124;22.12;22.21;21.95
3.812;3812;5127;22.12;22.21;21.95
3.815;3815;5130;22.12;22.21;21.95
3.818;3818;5133;22.12;22.21;21.86
3.822;3822;5137;22.12;22.21;21.95
3.825;3825;5140;22.12;22.21;21.95
3.828;3828;5143;22.12;22.21;21.95
3.831;3831;5146;22.12;22.21;21.95
3.834;3834;5149;22.12;22.21;21.86
3.837;3837;5152;22.12;22.21;21.95
3.841;3841;5156;22.12;22.21;21.95
3.844;3844;5159;22.12;22.21;21.95
3.848;3848;5163;22.12;22.21;21.95
3.851;3851;5166;22.12;22.21;21.95
3.854;3854;5169;22.12;22.21;21.95
3.857;3857;5172;22.12;22.21;21.86
3.861;3861;5176;22.12;22.21;21.86
3.864;3864;5179;22.12;22.21;21.95
3.867;3867;5182;22.12;22.21;21.95
3.87;3870;5185;22.12;22.21;21.86
3.873;3873;5188;22.12;22.21;21.95
3.876;3876;5191;22.12;22.21;21.95
3.88;3880;5195;22.12;22.21;21.95
3.883;3883;5198;22.12;22.21;21.86
3.886;3886;5201;22.12;22.21;21.95
3.889;3889;5204;22.12;22.21;21.95
3.893;3893;5208;22.12;22.21;21.95
3.897;3897;5212;22.12;22.21;21.86
3.9;3900;5215;22.12;22.21;21.95
3.903;3903;5218;22.12;22.21;21.86
3.906;3906;5221;22.12;22.21;21.95
3.909;3909;5224;22.12;22.21;21.95
3.912;3912;5227;22.12;22.21;21.95
3.916;3916;5231;22.12;22.21;21.86
3.919;3919;5234;22.12;22.21;21.86
3.922;3922;5237;22.12;22.21;21.95
3.925;3925;5240;22.12;22.21;21.95
3.928;3928;5243;22.12;22.21;21.95
3.931;3931;5246;22.12;22.21;21.95
3.936;3936;5251;22.12;22.21;21.95
3.939;3939;5254;22.12;22.21;21.86
3.942;3942;5257;22.12;22.21;21.86
3.945;3945;5260;22.12;22.12;21.95
3.948;3948;5263;22.12;22.21;21.95
3.952;3952;5267;22.12;22.21;21.95
3.955;3955;5270;22.12;22.21;21.86
3.958;3958;5273;22.12;22.21;21.95
3.961;3961;5276;22.12;22.21;21.86
3.964;3964;5279;22.12;22.21;21.86
3.967;3967;5282;22.12;22.21;21.95
3.971;3971;5286;22.12;22.21;21.86
3.974;3974;5289;22.12;22.21;21.95
3.978;3978;5293;22.12;22.12;21.95
3.981;3981;5296;22.12;22.21;21.95
3.984;3984;5299;22.12;22.21;21.95
3.988;3988;5303;22.12;22.21;21.95
3.991;3991;5306;22.12;22.21;21.86
3.994;3994;5309;22.12;22.21;21.95
3.997;3997;5312;22.12;22.21;21.95
4;4000;5315;22.21;22.21;21.86
4.003;4003;5318;22.21;22.21;21.95
4.007;4007;5322;22.12;22.21;21.95
4.01;4010;5325;22.12;22.21;21.95
4.013;4013;5328;22.12;22.21;21.86
4.016;4016;5331;22.12;22.21;21.95
4.02;4020;5335;22.12;22.21;21.95
4.024;4024;5339;22.12;22.21;21.95
4.027;4027;5342;22.12;22.21;21.95
4.03;4030;5345;22.12;22.21;21.86
4.033;4033;5348;22.12;22.21;21.95
4.036;4036;5351;22.12;22.21;21.86
4.039;4039;5354;22.12;22.21;21.95
4.043;4043;5358;22.12;22.21;21.95
4.046;4046;5361;22.12;22.21;21.95
4.049;4049;5364;22.12;22.21;21.95
4.052;4052;5367;22.12;22.21;21.95
4.055;4055;5370;22.12;22.21;21.95
4.058;4058;5373;22.12;22.21;21.95
4.063;4063;5378;22.12;22.21;21.86
4.066;4066;5381;22.12;22.21;21.95
4.069;4069;5384;22.12;22.21;21.95
4.072;4072;5387;22.12;22.21;21.86
4.075;4075;5390;22.12;22.21;21.95
4.079;4079;5394;22.12;22.21;21.86
4.082;4082;5397;22.12;22.21;21.95
4.085;4085;5400;22.12;22.21;21.95
4.088;4088;5403;22.12;22.21;21.95
4.091;4091;5406;22.12;22.21;21.86
4.094;4094;5409;22.12;22.21;21.86
4.098;4098;5413;22.12;22.21;21.86
4.101;4101;5416;22.12;22.21;21.86
4.105;4105;5420;22.12;22.21;21.95
4.108;4108;5423;22.12;22.21;21.95
4.111;4111;5426;22.12;22.21;21.86
4.115;4115;5430;22.12;22.21;21.95
4.118;4118;5433;22.12;22.21;21.95
4.121;4121;5436;22.12;22.21;21.86
4.124;4124;5439;22.12;22.21;21.95
4.127;4127;5442;22.12;22.21;21.86
4.13;4130;5445;22.12;22.21;21.95
4.134;4134;5449;22.12;22.21;21.95
4.137;4137;5452;22.12;22.21;21.86
4.14;4140;5455;22.12;22.21;21.95
4.143;4143;5458;22.12;22.21;21.95
4.147;4147;5462;22.12;22.21;21.95
4.151;4151;5466;22.12;22.21;21.95
4.154;4154;5469;22.12;22.21;21.86
4.157;4157;5472;22.21;22.21;21.95
4.16;4160;5475;22.12;22.21;21.86
4.163;4163;5478;22.12;22.21;21.86
4.166;4166;5481;22.12;22.21;21.86
4.17;4170;5485;22.12;22.21;21.86
